"No.","Time","MACSrc","Source","PortSrc","Protocol","MACDest","Destination","PortDst","Info","Length"
"436723","8591.775916","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2131, FN=0, Flags=....R...","30"
"436724","8591.776721","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2131, FN=0, Flags=....R...","30"
"436725","8591.777446","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2131, FN=0, Flags=....R...","30"
"436904","8593.727821","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2210, FN=0, Flags=........","30"
"436905","8593.728517","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2210, FN=0, Flags=....R...","30"
"436906","8593.730019","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2210, FN=0, Flags=....R...","30"
"436907","8593.732158","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2210, FN=0, Flags=....R...","30"
"437132","8595.333183","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2319, FN=0, Flags=........","30"
"437133","8595.333779","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2319, FN=0, Flags=....R...","30"
"437134","8595.335635","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2319, FN=0, Flags=....R...","30"
"437135","8595.336360","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2319, FN=0, Flags=....R...","30"
"437136","8595.337045","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2319, FN=0, Flags=....R...","30"
"437137","8595.337850","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2319, FN=0, Flags=....R...","30"
"437138","8595.338655","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2319, FN=0, Flags=....R...","30"
"437139","8595.340096","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2319, FN=0, Flags=....R...","30"
"437153","8595.547398","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2329, FN=0, Flags=........","30"
"437154","8595.548033","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2329, FN=0, Flags=....R...","30"
"437155","8595.548734","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2329, FN=0, Flags=....R...","30"
"437156","8595.549440","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2329, FN=0, Flags=....R...","30"
"437158","8595.551662","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2329, FN=0, Flags=....R...","30"
"437159","8595.552349","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2329, FN=0, Flags=....R...","30"
"437160","8595.553035","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2329, FN=0, Flags=....R...","30"
"437161","8595.553740","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2329, FN=0, Flags=....R...","30"
"445884","8686.697808","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=13, FN=0, Flags=........","30"
"445886","8686.699507","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","Authentication, SN=3839, FN=0, Flags=........","30"
"455282","8761.046376","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=437, FN=0, Flags=........","30"
"455283","8761.047034","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:02:8a:b8:47:e2","AmbitMic_b8:47:e2","","Authentication, SN=1527, FN=0, Flags=........","30"
"459879","8799.748457","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=255, FN=0, Flags=........","30"
"459880","8799.749153","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=255, FN=0, Flags=....R...","30"
"459881","8799.749854","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=255, FN=0, Flags=....R...","30"
"459882","8799.750681","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=255, FN=0, Flags=....R...","30"
"459883","8799.751366","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=255, FN=0, Flags=....R...","30"
"459884","8799.752191","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=255, FN=0, Flags=....R...","30"
"459885","8799.752976","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=255, FN=0, Flags=....R...","30"
"459886","8799.754095","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=255, FN=0, Flags=....R...","30"
"459905","8799.888072","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=266, FN=0, Flags=........","30"
"459906","8799.888688","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=266, FN=0, Flags=....R...","30"
"459907","8799.889309","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=266, FN=0, Flags=....R...","30"
"459908","8799.890055","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=266, FN=0, Flags=....R...","30"
"459909","8799.891249","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=266, FN=0, Flags=....R...","30"
"459910","8799.893584","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=266, FN=0, Flags=....R...","30"
"459911","8799.894271","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=266, FN=0, Flags=....R...","30"
"459912","8799.894977","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=266, FN=0, Flags=....R...","30"
"478763","8960.720295","00:11:50:f8:69:6d","Belkin_f8:69:6d","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=172, FN=0, Flags=........","38"
"478765","8960.721555","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:50:f8:69:6d","Belkin_f8:69:6d","","Authentication, SN=901, FN=0, Flags=........","30"
"492535","9081.862127","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:12:17:96:e6:06","Cisco-Li_96:e6:06","","Authentication, SN=2542, FN=0, Flags=........","30"
"496597","9120.593406","00:11:50:f8:69:6d","Belkin_f8:69:6d","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=716, FN=0, Flags=........","38"
"496598","9120.594280","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:50:f8:69:6d","Belkin_f8:69:6d","","Authentication, SN=1493, FN=0, Flags=........","30"
"548376","9501.669814","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=322, FN=0, Flags=........","30"
"548378","9501.670649","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=322, FN=0, Flags=....R...","30"
"548379","9501.671310","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=322, FN=0, Flags=....R...","30"
"548380","9501.672015","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=322, FN=0, Flags=....R...","30"
"548382","9501.674712","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=322, FN=0, Flags=....R...","30"
"548383","9501.676340","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=322, FN=0, Flags=....R...","30"
"548384","9501.677025","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=322, FN=0, Flags=....R...","30"
"548385","9501.677750","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=322, FN=0, Flags=....R...","30"
"548405","9501.732586","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=334, FN=0, Flags=........","30"
"548406","9501.734750","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=334, FN=0, Flags=....R...","30"
"548407","9501.735490","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=334, FN=0, Flags=....R...","30"
"548408","9501.737713","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=334, FN=0, Flags=....R...","30"
"548409","9501.740118","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=334, FN=0, Flags=....R...","30"
"548410","9501.741546","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=334, FN=0, Flags=....R...","30"
"548411","9501.742272","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=334, FN=0, Flags=....R...","30"
"548412","9501.743238","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=334, FN=0, Flags=....R...","30"
"559337","9548.913599","00:05:4e:57:bb:01","Philips_57:bb:01","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=1, FN=0, Flags=........","30"
"559339","9548.914795","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:05:4e:57:bb:01","Philips_57:bb:01","","Authentication, SN=2323, FN=0, Flags=........","30"
"564675","9569.313689","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=996, FN=0, Flags=........","30"
"564676","9569.314364","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=996, FN=0, Flags=....R...","30"
"564677","9569.315045","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=996, FN=0, Flags=....R...","30"
"564679","9569.316250","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=996, FN=0, Flags=....R...","30"
"564680","9569.317076","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=996, FN=0, Flags=....R...","30"
"564682","9569.319727","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=996, FN=0, Flags=....R...","30"
"564683","9569.320414","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=996, FN=0, Flags=....R...","30"
"564685","9569.321422","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=996, FN=0, Flags=....R...","30"
"643819","9927.935818","00:11:24:de:37:ac","Apple_de:37:ac","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=155, FN=0, Flags=........","30"
"643820","9927.936628","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:11:24:de:37:ac","Apple_de:37:ac","","Authentication, SN=2771, FN=0, Flags=........","30"
"775039","10474.211338","70:07:4e:4d:3c:8a","70:07:4e:4d:3c:8a","","802.11","a9:97:54:ee:6b:92","a9:97:54:ee:6b:92","","Fragmented IEEE 802.11 frame","24"
"833466","10765.377045","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=762, FN=0, Flags=........","30"
"833467","10765.377741","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=762, FN=0, Flags=....R...","30"
"833468","10765.378442","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=762, FN=0, Flags=....R...","30"
"833469","10765.386276","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=762, FN=0, Flags=....R...","30"
"833470","10765.387103","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=762, FN=0, Flags=....R...","30"
"833471","10765.389075","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=762, FN=0, Flags=....R...","30"
"833472","10765.389861","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=762, FN=0, Flags=....R...","30"
"833473","10765.390627","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=762, FN=0, Flags=....R...","30"
"856399","10885.182926","00:0f:b5:b5:73:1a","Netgear_b5:73:1a","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=55, FN=0, Flags=........","30"
"856400","10885.183736","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:0f:b5:b5:73:1a","Netgear_b5:73:1a","","Authentication, SN=1783, FN=0, Flags=........","30"
"856401","10885.184314","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:0f:b5:b5:73:1a","Netgear_b5:73:1a","","Authentication, SN=1783, FN=0, Flags=....R...","30"
"856403","10885.185435","00:0f:b5:b5:73:1a","Netgear_b5:73:1a","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=56, FN=0, Flags=........","30"
"856404","10885.186285","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:0f:b5:b5:73:1a","Netgear_b5:73:1a","","Authentication, SN=1785, FN=0, Flags=........","30"
"872884","10951.704626","00:0d:0b:5a:f6:3e","Buffalo_5a:f6:3e","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=33, FN=0, Flags=........","30"
"872885","10951.705476","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:0d:0b:5a:f6:3e","Buffalo_5a:f6:3e","","Authentication, SN=2360, FN=0, Flags=........","30"
"891488","11029.436463","00:16:e3:10:3b:0d","AskeyCom_10:3b:0d","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=1, FN=0, Flags=........","30"
"891489","11029.437293","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:16:e3:10:3b:0d","AskeyCom_10:3b:0d","","Authentication, SN=3955, FN=0, Flags=........","30"
"895178","11043.056479","00:16:cb:3d:4a:0a","Apple_3d:4a:0a","","802.11","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","Authentication, SN=1605, FN=0, Flags=........","30"
"895179","11043.057328","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:16:cb:3d:4a:0a","Apple_3d:4a:0a","","Authentication, SN=1817, FN=0, Flags=........","30"
"895308","11043.337809","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1883, FN=0, Flags=........","30"
"895309","11043.338445","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1883, FN=0, Flags=....R...","30"
"895310","11043.339106","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1883, FN=0, Flags=....R...","30"
"895311","11043.339832","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1883, FN=0, Flags=....R...","30"
"895312","11043.340518","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1883, FN=0, Flags=....R...","30"
"895313","11043.341204","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1883, FN=0, Flags=....R...","30"
"895314","11043.341970","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1883, FN=0, Flags=....R...","30"
"895318","11043.351717","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1883, FN=0, Flags=....R...","30"
"895329","11043.387723","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1891, FN=0, Flags=........","30"
"895330","11043.389101","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"895332","11043.390276","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"895333","11043.390962","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"895334","11043.391708","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"895335","11043.400603","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"895336","11043.401915","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"895337","11043.402662","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=1891, FN=0, Flags=....R...","30"
"954454","11184.880516","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2410, FN=0, Flags=........","30"
"954455","11184.881835","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2410, FN=0, Flags=....R...","30"
"954457","11184.882705","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2410, FN=0, Flags=....R...","30"
"954458","11184.883530","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2410, FN=0, Flags=....R...","30"
"954460","11184.884943","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2410, FN=0, Flags=....R...","30"
"954461","11184.891770","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2410, FN=0, Flags=....R...","30"
"954462","11184.892577","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2410, FN=0, Flags=....R...","30"
"954463","11184.893363","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2410, FN=0, Flags=....R...","30"
"954485","11184.977290","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2423, FN=0, Flags=........","30"
"954486","11184.977986","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2423, FN=0, Flags=....R...","30"
"954487","11184.978607","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2423, FN=0, Flags=....R...","30"
"954488","11184.979761","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2423, FN=0, Flags=....R...","30"
"954489","11184.980467","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2423, FN=0, Flags=....R...","30"
"954490","11184.981152","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2423, FN=0, Flags=....R...","30"
"954491","11184.981897","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2423, FN=0, Flags=....R...","30"
"954492","11184.982702","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2423, FN=0, Flags=....R...","30"
"954503","11185.014639","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:ce:0c:75:be","IntelCor_0c:75:be","","Authentication, SN=2428, FN=0, Flags=........","30"
"954504","11185.015215","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:13:ce:0c:75:be","IntelCor_0c:75:be","","Authentication, SN=2428, FN=0, Flags=....R...","30"
"954571","11185.199917","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2449, FN=0, Flags=........","30"
"954572","11185.200988","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2449, FN=0, Flags=....R...","30"
"954573","11185.201669","00:0f:34:bd:4f:0c","Cisco_bd:4f:0c","","802.11","00:15:00:7b:f5:fb","IntelCor_7b:f5:fb","","Authentication, SN=2449, FN=0, Flags=....R...","30"
